game_id,game_name,game_yr_pub,min_players,max_players,min_play_time,min_age,avg_rating,complexity,categories,designers,publishers,rank,Puzzle,Card Game
302723,Forgotten Waters,2020,3,7,120,14,8.00986,2.1029,Adventure|Exploration|Fantasy|Nautical|Pirates|Travel,Mr. Bistro|J. Arthur Ellis|Isaac Vega,"Plaid Hat Games|Asmodee|Asmodee Italia|CrowD Games|Geekach Games|MINDOK|MYBG Co., Ltd.|Portal Games|sternenschimmermeer",284,0,0
143693,Glass Road,2013,1,4,20,13,7.45426,2.9725,City Building|Economic|Medieval,Uwe Rosenberg,Feuerland Spiele|Capstone Games|Cranio Creations|Filosofia Éditions|Grok Games|Lacerta|Maldito Games|Mayfair Games|MTS Games|Toy Box Games|White Goblin Games|Z-Man Games|テンデイズゲームズ(TendaysGames),285,0,0
227789,Heaven & Ale,2017,2,4,60,12,7.56785,3.2381,Economic|Farming|Industry / Manufacturing,Michael Kiesling|Andreas Schmidt,eggertspiele|Arclight|Ediciones MasQueOca|Pegasus Spiele|Piatnik,286,0,0
163967,Tiny Epic Galaxies,2015,1,5,30,14,7.3612,2.1549,Dice|Print & Play|Science Fiction|Space Exploration,Scott Almes,Gamelyn Games|(Web published)|Devir|GaGa Games|Giochix.it|MeepleBR|Pixie Games|Reflexshop|REXhry|Schwerkraft-Verlag,287,0,0
54,Tikal,1999,2,4,90,10,7.33068,2.7871,Exploration|Territory Building,Michael Kiesling|Wolfgang Kramer,Ravensburger|Super Meeple|ABACUSSPIELE|Conclave Editora|dV Giochi|Egmont Polska|Gém Klub Kft.|Hobby Game Mall|Keep Exploring Games|Kellogg's|Maldito Games|Rio Grande Games|Siam Board Games|YOKA Games|Zvezda,288,0,0
140934,Arboretum,2015,2,4,30,8,7.35518,2.1478,Bluffing|Card Game,Dan Cassar,"Filosofia Éditions|Renegade Game Studios|Z-Man Games|ABACUSSPIELE|Banana Games|Conclave Editora|Fractal Juegos|Gen-X Games|Korea Boardgames Co., Ltd.|Lavka Games|Raven Distribution|Rebel Sp. z o.o.|TLAMA games|Vagabund",289,0,1
40692,Small World,2009,2,5,40,8,7.23895,2.3534,Fantasy|Fighting|Territory Building,Philippe Keyaerts,Days of Wonder|Asmodee|Asterion Press|Bergsala Enigma (Enigma)|Compaya.hu: Gamer Café Kft.|Edge Entertainment|Galápagos Jogos|Gém Klub Kft.|Hobby Japan|Hobby World|Rebel Sp. z o.o.|Siam Board Games|Stratelibri,290,0,0
136888,Bruges,2013,2,4,60,10,7.42511,2.7481,Card Game|City Building|Economic|Renaissance,Stefan Feld,Hans im Glück|Arclight|Broadway Toys LTD|dV Giochi|Filosofia Éditions|Hobby World|White Goblin Games|Z-Man Games,291,0,1
172818,Above and Below,2015,2,4,90,13,7.3949,2.52,Adventure|City Building|Economic|Exploration|Fantasy|Farming|Negotiation,Ryan Laukat,"Red Raven Games|Arclight|Bard Centrum Gier|Conclave Editora|Devir|dV Giochi|Lavka Games|Lucky Duck Games|MYBG Co., Ltd.|Mysterious Island Games|Schwerkraft-Verlag",292,0,0
45315,Dungeon Lords,2009,2,4,90,12,7.38057,3.5647,Economic|Fantasy|Fighting|Humor,Vlaada Chvátil,Czech Games Edition|Giochi Uniti|Heidelberger Spieleverlag|Hobby Japan|HomoLudicus|IELLO|MINDOK|One Moment Games|Rebel Sp. z o.o.|Stratelibri|Z-Man Games,293,0,0
260605,Camel Up (Second Edition),2018,3,8,30,8,7.6345,1.4672,Animals|Dice|Racing,Steffen Bogen,"eggertspiele|Choo Choo Games|Ediciones MasQueOca|Galápagos Jogos|Ghenos Games|Hobby Japan|Korea Boardgames Co., Ltd.|Lucrum Games|Pegasus Spiele|Piatnik|Pretzel Games|Swan Panasia Co., Ltd.|Tower Tactic Games|uplay.it edizioni",294,0,0
101721,Mage Wars Arena,2012,2,2,90,13,7.61682,3.6786,Card Game|Fantasy|Fighting,Bryan Pope|Benjamin Pope,Arcane Wonders|Asterion Press|Devir|Game Harbor|Games Factory Publishing|Marabunta|Pegasus Spiele|Zvezda,295,0,1
129622,Love Letter,2012,2,4,20,10,7.23237,1.1895,Card Game|Deduction|Renaissance,Seiji Kanai,"Alderac Entertainment Group|Kanai Factory|(Web published)|963.com|999 Games|Arclight|Asmodee|Bard Centrum Gier|Black Monk|BoardM Factory|Brain Games|cutia.ro|Delta Vision Publishing|Devir|Filosofia Éditions|Galápagos Jogos|Gentosha Education|Hobby World|HomoLudicus|Japon Brand|Kaissa Chess & Games|Lautapelit.fi|Magpie (Korean Co)|MINDOK|Pegasus Spiele|Siam Board Games|Steve Jackson Games|Swan Panasia Co., Ltd.|uplay.it edizioni|Z-Man Games",296,0,1
77130,Sid Meier's Civilization: The Board Game,2010,2,4,120,13,7.39732,3.8905,City Building|Civilization|Exploration|Negotiation|Video Game Theme,Kevin Wilson,"Fantasy Flight Games|ADC Blackfire Entertainment|Delta Vision Publishing|Edge Entertainment|Fantasmagoria|Galakta|Giochi Uniti|Heidelberger Spieleverlag|Hobby Japan|Hobby World|Korea Boardgames Co., Ltd.|Stratelibri|Swan Panasia Co., Ltd.",297,0,0
257499,Arkham Horror (Third Edition),2018,1,6,120,14,7.74853,3.3333,Adventure|Fighting|Horror|Novel-based,Nikki Valens|Richard Launius|Kevin Wilson,"Fantasy Flight Games|ADC Blackfire Entertainment|Arclight|Asmodee|Asmodee Italia|Asterion Press|Delta Vision Publishing|Edge Entertainment|Galakta|Galápagos Jogos|Geekach Games|Hobby World|Korea Boardgames Co., Ltd.",298,0,0
181304,Mysterium,2015,2,7,42,10,7.27329,1.9045,Deduction|Horror|Murder/Mystery|Party Game,Oleksandr Nevskiy|Oleg Sidorenko,Libellud|ADC Blackfire Entertainment|Asmodee|Asmodee China|Bergsala Enigma (Enigma)|Esdevium|F2Z Digital Media Inc.|Filosofia Éditions|Galápagos Jogos|Gém Klub Kft.|GoKids 玩樂小子|Kaissa Chess & Games|Lautapelit.fi|Morapiaf|Z-Man Games,299,0,0
5,Acquire,1964,2,6,90,12,7.33844,2.5003,Economic|Territory Building,Sid Sackson,"3M|The Avalon Hill Game Co|Avalon Hill Games, Inc.|Dujardin|Grow Jogos e Brinquedos|PS-Games|Schmidt France|Schmidt International|Schmidt Spiele|Selecta Spel en Hobby|Smart Games, Inc.",300,0,0
300322,Hallertau,2020,1,4,50,12,8.06065,3.3039,Animals|Economic|Farming|Industry / Manufacturing|Post-Napoleonic,Uwe Rosenberg,"Lookout Games|Asmodee Italia|Funforge|Galápagos Jogos|Hobby Japan|Hobby World|Korea Boardgames Co., Ltd.|Maldito Games",301,0,0
59959,Letters from Whitechapel,2011,2,6,90,14,7.37781,2.6475,Bluffing|Deduction|Murder/Mystery|Post-Napoleonic,Gabriele Mari|Gianluca Santopietro,"Nexus Editrice|Sir Chester Cobblepot|999 Games|Asmodee|Devir|Edge Entertainment|Fantasy Flight Games|Galakta|Giochi Uniti|Heidelberger Spieleverlag|Hobby Japan|Korea Boardgames Co., Ltd.|Planplay|Stratelibri|Swan Panasia Co., Ltd.|Zhiyanjia",302,0,0
2653,Survive: Escape from Atlantis!,1982,2,4,45,8,7.3144,1.7027,Adventure|Animals|Bluffing|Nautical,Julian Courtland-Smith,Parker Brothers|Stronghold Games|ADC Blackfire Entertainment|Asmodee|Asmodee Italia|Asterion Press|Conclave Editora|Editrice Giochi|Indie Game Studios|Kaissa Chess & Games|Lanlalen|Lautapelit.fi|Lifestyle Boardgames Ltd|Vennerød Forlag AS|Waddingtons|Zygomatic,303,0,0
25292,Merchants & Marauders,2010,2,4,180,13,7.40199,3.2413,Adventure|Fighting|Nautical|Pike and Shot|Pirates|Transportation,Kasper Aagaard|Christian Marcussen,Z-Man Games|Asmodee|Asterion Press|Conclave Editora|Filosofia Éditions|Pegasus Spiele|Rebel Sp. z o.o.|White Goblin Games,304,0,0
176920,Mission: Red Planet (Second Edition),2015,2,6,45,14,7.43791,2.2,Science Fiction,Bruno Cathala|Bruno Faidutti,Fantasy Flight Games|Edge Entertainment|Galakta|Giochi Uniti|Heidelberger Spieleverlag,305,0,0
219513,Bärenpark,2017,2,4,30,8,7.35271,1.6469,Animals|Puzzle,Phil Walker-Harding,"Lookout Games|999 Games|Funforge|GaGa Games|GoKids 玩樂小子|Hobby Japan|Korea Boardgames Co., Ltd.|Lacerta|Lanlalen|Ludofy Creative|Maldito Games|Mayfair Games|uplay.it edizioni",306,1,0
21241,Neuroshima Hex! 3.0,2006,1,4,30,13,7.39997,2.6157,Collectible Components|Fighting|Puzzle|Science Fiction,Michał Oracz,Portal Games|FunBox Jogos|Heidelberger Spieleverlag|HomoLudicus|IELLO|Magellan|Rocks Games|Stratelibri|Z-Man Games,307,1,0
39856,Dixit,2008,3,6,30,8,7.23651,1.2102,Card Game|Humor|Party Game,Jean-Louis Roubira,"Libellud|ADC Blackfire Entertainment|Asmodee|Asmodee China|Asterion Press|Boardgame Space|Galápagos Jogos|Gém Klub Kft.|hobbity.eu|Hobby Japan|KADABRA|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Lautapelit.fi|Morapiaf|Nordic Games GmbH|Paladium Games|Rebel Sp. z o.o.|Swan Panasia Co., Ltd.",308,0,1
41114,The Resistance,2009,5,10,30,13,7.2583,1.6042,Bluffing|Card Game|Deduction|Negotiation|Party Game|Science Fiction|Spies/Secret Agents,Don Eskridge,Indie Boards & Cards|(Web published)|999 Games|Devir|Edge Entertainment|Fantasmagoria|Galápagos Jogos|Heidelberger Spieleverlag|Hobby Japan|HomoLudicus|Lex Games|Magellan|Matagot|MINDOK|NeoTroy Games|Portal Games|Raven Distribution|Wargames Club Publishing,309,0,1
70919,Takenoko,2011,2,4,45,8,7.25273,1.9743,Animals|Environmental|Farming|Territory Building,Antoine Bauza,Bombyx|Matagot|Asmodee|Asterion Press|Bergsala Enigma (Enigma)|Bureau de Juegos|Filosofia Éditions|FoxMind Israel|Fractal Juegos|Galápagos Jogos|Geekach Games|Gém Klub Kft.|Hobby Japan|Hobby World|Kaissa Chess & Games|Lex Games|Mostafil Games|Pegasus Spiele|Rebel Sp. z o.o.|REXhry|Salta da Caixa|Surfin' Meeple,310,0,0
37046,Ghost Stories,2008,1,4,60,12,7.29977,2.904,Fantasy|Fighting|Horror|Mythology,Antoine Bauza,Repos Production|Asmodee|Lautapelit.fi|Rebel Sp. z o.o.,311,0,0
119890,Agricola: All Creatures Big and Small,2012,2,2,30,13,7.36295,2.3542,Animals|Farming,Uwe Rosenberg,"Lookout Games|999 Games|Filosofia Éditions|Giochi Uniti|Hobby Japan|HomoLudicus|Lacerta|Swan Panasia Co., Ltd.|Z-Man Games",312,0,0
163745,Star Wars: Armada,2015,2,2,120,14,7.83425,3.15,Collectible Components|Miniatures|Movies / TV / Radio theme|Science Fiction|Wargame,James Kniffen|Christian T. Petersen,Fantasy Flight Games|Edge Entertainment|Galakta|Giochi Uniti|Heidelberger Spieleverlag,313,0,0
184921,Bunny Kingdom,2017,2,4,40,12,7.46128,2.2746,Animals|Medieval|Territory Building,Richard Garfield,IELLO|Asmodee China|Bureau de Juegos|Devir|Egmont Polska|GaGa Games|GoKids 玩樂小子|Hobby Japan|Mancalamaro|PopcornEdu|Redbox Editora (Redbox)|UBO CnC,314,0,0
156546,Monikers,2015,4,16,30,17,7.79981,1.0556,Card Game|Humor|Mature / Adult|Party Game|Print & Play,Alex Hague|Justin Vickers,CMYK|Palm Court,315,0,1
234487,Altiplano,2017,2,5,60,12,7.51139,3.3208,Economic,Reiner Stockhausen,dlp games|Arclight|Arrakis Games|Baldar|GaGa Games|Giochix.it|MeepleBR|Pixie Games|Reflexshop|Renegade Game Studios|Surfin' Meeple China|White Goblin Games,316,0,0
199042,Harry Potter: Hogwarts Battle,2016,2,4,30,11,7.42168,2.0859,Card Game|Fantasy|Movies / TV / Radio theme|Novel-based,Forrest-Pruzan Creative|Kami Mandell|Andrew Wolf,The Op|Asmodee|Gameology (Gameology Romania)|KOSMOS|Lavka Games|Rebel Sp. z o.o.|Reflexshop|REXhry,317,0,1
188866,Awkward Guests,2016,1,8,45,12,7.67665,2.3145,Card Game|Deduction|Humor|Movies / TV / Radio theme|Murder/Mystery,Ron Gonzalo García,Megacorpin Games|17wanzy (Yihu BG)|Fabrika Igr|Nasza Księgarnia|Taverna Ludica Games,318,0,1
285967,Ankh: Gods of Egypt,2021,2,5,90,14,7.92945,3.05,Ancient|Miniatures|Mythology,Eric M. Lang,CMON Global Limited|Guillotine Games|Asmodee|Asmodee Italia|Blackfire Games|BoardM Factory|Edge Entertainment|Galápagos Jogos|Lavka Games|Portal Games|WoodCat,319,0,0
172,For Sale,1997,3,6,30,10,7.23081,1.258,Card Game|Economic,Stefan Dorra,"2 Pionki|Albi|AURUM, Inc.|Baborka Games|Brain Games|Compaya.hu: Gamer Café Kft.|Competo / Marektoy|Eagle-Gryphon Games|F.X. Schmid|Gabinete Lúdico|Geekach Games|Heidelberger Spieleverlag|IELLO|Jolly Thinkers|Kaissa Chess & Games|MEBO Games|Meeple Virus|NeoTroy Games|New Games Order, LLC|PaperGames (III)|Portal Games|Ravensburger|Siam Board Games|Top Toys|Überplay|uplay.it edizioni|Wargames Club Publishing|Zito! Ώρα για παιχνίδι|Взрослые дети|Нескучные игры|פרש משחקים: Game Knight",320,0,1
230253,Star Realms: Frontiers,2018,1,4,20,12,7.98205,1.875,Card Game|Fighting|Science Fiction,Robert Dougherty|Darwin Kastle,Devir|Hobby World|IELLO|Wise Wizard Games,321,0,1
192458,51st State: Master Set,2016,1,4,60,14,7.64223,2.9059,Card Game|City Building|Economic|Science Fiction,Ignacy Trzewiczek,Portal Games|Edge Entertainment|GaGa Games,322,0,1
182134,Evolution: Climate,2016,2,6,60,12,7.57529,2.7664,Animals|Card Game|Educational|Environmental|Fighting|Prehistoric|Print & Play,Dominic Crapuchettes|Dmitry Knorre|Sergey Machin,North Star Games|(Web published)|Funforge|Mandoo Games|Rightgames RBG SIA,323,0,1
17392,Here I Stand,2006,2,6,180,12,7.90633,4.1755,Negotiation|Pike and Shot|Political|Religious|Renaissance|Wargame,Ed Beach,GMT Games|Banana Games|Ergo Ludo Editions|Udo Grebe Gamedesign,324,0,0
8217,San Juan,2004,2,4,45,10,7.24545,2.2861,Card Game|City Building|Economic,Andreas Seyfarth,"alea|Ravensburger|Broadway Toys LTD|Devir|Filosofia Éditions|Möbius Games|Rio Grande Games|Swan Panasia Co., Ltd.",325,0,1
25554,Notre Dame,2007,2,5,45,10,7.331,2.7452,Economic|Renaissance,Stefan Feld,alea|Ravensburger|Broadway Toys LTD|Filosofia Éditions|Rio Grande Games,326,0,0
1,Die Macher,1986,3,5,240,14,7.61659,4.3211,Economic|Negotiation|Political,Karl-Heinz Schmiel,"Hans im Glück|Moskito Spiele|Portal Games|Spielworxx|sternenschimmermeer|Stronghold Games|Valley Games, Inc.|YOKA Games",327,0,0
50,Lost Cities,1999,2,2,30,10,7.19778,1.4886,Card Game|Exploration,Reiner Knizia,"KOSMOS|999 Games|Albi|Competo / Marektoy|Devir|Filosofia Éditions|Galakta|Group SNE|IELLO|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Land of Beautiful Mind (سرزمین ذهن زیبا)|Laser plus|Lautapelit.fi|Midgaard Games|Piatnik|Playhouse Ltd|Rio Grande Games|Stupor Mundi|Swan Panasia Co., Ltd.|Tilsit|Zvezda|گیمِ پندو (Pendo Games)",328,0,1
297030,Tekhenu: Obelisk of the Sun,2020,1,4,60,14,7.83105,4.0861,Ancient|Dice|Mythology,Daniele Tascini|Dávid Turczi,Board&Dice|BoardM Factory|CMON Global Limited|CrowD Games|Giant Roc|Giochix.it|Maldito Games|Mosaico Jogos|Pixie Games|Portal Games|Rawstone,329,0,0
39683,At the Gates of Loyang,2009,1,4,60,10,7.37603,3.1238,Economic|Farming,Uwe Rosenberg,"Hall Games|Tasty Minstrel Games|999 Games|Fullcap Games|Hobby Japan|Intrafin Games|Korea Boardgames Co., Ltd.|Maldito Games|Pegasus Spiele|Stratelibri|Wargames Club Publishing|Z-Man Games",330,0,0
24480,The Pillars of the Earth,2006,2,4,90,12,7.28096,2.82,Economic|Medieval|Novel-based|Religious,Michael Rieneck|Stefan Stadler,KOSMOS|999 Games|Albi|Cappelen|Competo / Marektoy|Devir|Filosofia Éditions|Galakta|IELLO|Kaissa Chess & Games|Mayfair Games|Stupor Mundi,331,0,0
234277,Nusfjord,2017,1,5,20,12,7.64764,2.8588,Economic,Uwe Rosenberg,Lookout Games|CrowD Games|Hobby Japan|Ludofy Creative|Mayfair Games|SD Games,332,0,0
250458,Gùgōng,2018,1,5,60,12,7.49728,3.1,Medieval|Travel,Andreas Steding,Game Brewer|CrowD Games|Delta Vision Publishing|Dexker Games|Ergo Ludo Editions|Games Factory|Kronos Games (Krogam)|Last Level|sternenschimmermeer|Tasty Minstrel Games|TLAMA games,333,0,0
246192,Gizmos,2018,2,4,40,14,7.42476,2.0175,Card Game|Science Fiction,Phil Walker-Harding,CMON Global Limited|ADC Blackfire Entertainment|Arclight|Asmodee|Board Game VN|BoardM Factory|Broadway Toys LTD|Delta Vision Publishing|Edge Entertainment|GaGa Games|Galápagos Jogos|Lex Games|Portal Games,334,0,1
90137,Blood Bowl: Team Manager – The Card Game,2011,2,4,60,14,7.38021,2.3339,Card Game|Fantasy|Fighting|Sports,Jason Little,Fantasy Flight Games|Edge Entertainment|Galakta|Game Harbor|Heidelberger Spieleverlag|Stratelibri,335,0,1
33160,Endeavor,2009,3,5,90,12,7.39228,2.9068,Exploration|Nautical|Renaissance,Carl de Visser|Jarratt Gray,Z-Man Games|Albi|Hobby Japan|Lookout Games|Wargames Club Publishing|White Goblin Games|Ystari Games|Взрослые дети,336,0,0
9217,Saint Petersburg,2004,2,4,45,10,7.28586,2.4649,Age of Reason|Card Game|City Building|Economic,Bernd Brunnhofer,Hans im Glück|999 Games|Hobby World|MINDOK|Rio Grande Games,337,0,1
31594,In the Year of the Dragon,2007,2,5,75,12,7.32863,3.0989,Economic|Medieval,Stefan Feld,alea|Ravensburger|Broadway Toys LTD|Filosofia Éditions|Rebel Sp. z o.o.|Rio Grande Games,338,0,0
244271,Dice Throne: Season Two – Battle Chest,2018,2,6,20,8,8.13462,2.16,Card Game|Dice|Fantasy|Fighting,Nate Chatellier|Manny Trembley,Lucky Duck Games|Rawstone|Roxley,339,0,1
245934,Carpe Diem,2018,2,4,45,10,7.56315,2.5183,Ancient,Stefan Feld,alea|Broadway Toys LTD|Maldito Games|Ravensburger,340,0,0
144592,Bruxelles 1893,2013,2,5,50,13,7.63969,3.5826,Economic,Etienne Espreman,Pearl Games|Asmodee|Heidelberger Spieleverlag|uplay.it edizioni|Z-Man Games,341,0,0
186751,Mythic Battles: Pantheon,2017,2,4,60,14,8.42101,3.0435,Ancient|Card Game|Miniatures|Mythology|Wargame,Benoit Vogt,Monolith|Mythic Games,342,0,1
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,2016,1,8,60,10,7.68942,2.2029,Deduction|Murder/Mystery|Novel-based|Post-Napoleonic|Puzzle|Spies/Secret Agents,Suzanne Goldberg|Gary Grady|Jérôme Ropert,Asmodee|Asmodee Italia|Asterion Press|CrowD Games|Kaissa Chess & Games|Rebel Sp. z o.o.|Space Cowboys,343,1,0
265736,Tiny Towns,2019,1,6,45,14,7.30363,2.0706,Abstract Strategy|Animals|City Building,Peter McPherson,"Alderac Entertainment Group|All In Games|Arrakis Games|Broadway Toys LTD|CMON Global Limited|Fractal Juegos|GaGa Games|Galápagos Jogos|Korea Boardgames Co., Ltd.|Lanlalen|Lord of Boards|Lucky Duck Games|Pegasus Spiele|Raven Distribution|Reflexshop|REXhry|White Goblin Games|株式会社ケンビル (KenBill)",344,0,0
63888,Innovation,2010,2,4,45,12,7.2692,2.7542,Card Game|Civilization,Carl Chudyk,Asmadi Games|Asterion Press|Grok Games|Hobby Japan|Hobby World|HomoLudicus|IELLO|Igrology|Lacerta|Ludofy Creative|One Moment Games|Schwerkraft-Verlag|Smart Ltd|פרש משחקים: Game Knight,345,0,1
21348,Ticket to Ride: Märklin,2006,2,5,30,8,7.41103,2.2426,Trains|Transportation,Alan R. Moon,Days of Wonder,346,0,0
256226,Azul: Stained Glass of Sintra,2018,2,4,30,8,7.37401,2.0146,Abstract Strategy|Puzzle|Renaissance,Michael Kiesling,"Next Move Games|Asmodee|Broadway Toys LTD|Galápagos Jogos|Gém Klub Kft.|Ghenos Games|Hobby Japan|Korea Boardgames Co., Ltd.|Lacerta|MINDOK|Plan B Games|Zvezda",347,1,0
304420,Bonfire,2020,1,4,70,12,7.80251,3.6323,Fantasy|Puzzle,Stefan Feld,Hall Games|999 Games|Hobby Japan|Hobby World|Maldito Games|Matagot|Pegasus Spiele|Portal Games|sternenschimmermeer|Tesla Games|Vem Pra Mesa Jogos,348,1,0
170771,Sword & Sorcery,2017,1,5,60,12,7.97457,4.0636,Adventure|Fantasy|Fighting|Miniatures,Simone Romano|Nunzio Surace,Ares Games|Gremlin Project|Devir|GaGa Games|Galakta|Heidelberger Spieleverlag|Intrafin Games|Planplay,349,0,0
70323,King of Tokyo,2011,2,6,30,8,7.16491,1.4894,Dice|Fighting|Movies / TV / Radio theme|Science Fiction,Richard Garfield,"IELLO|Bergsala Enigma (Enigma)|Boardgame Space|Brain Games|Bureau de Juegos|Delta Vision Publishing|Devir|Egmont Polska|Fantasmagoria|GaGa Games|Galápagos Jogos|GeGe Co. Ltd.|GoKids 玩樂小子|HaKubia|Heidelberger Spieleverlag|Hobby Japan|Hobby World|HomoLudicus|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Lautapelit.fi|Lex Games|Mancalamaro|MESAboardgames|Nordic Games GmbH|Origames|Portal Games|Reflexshop|REXhry|Siam Board Games|Smart Ltd|uplay.it edizioni|Vennerød Forlag AS|Ігромаг",350,0,0
270633,Aeon's End: The New Age,2019,1,4,60,14,8.6389,2.9348,Card Game|Fantasy|Science Fiction,Kevin Riley,Action Phase Games|Indie Boards & Cards|Portal Games,351,0,1
244711,Newton,2018,1,4,90,14,7.59564,3.3963,Age of Reason|Travel,Simone Luciani|Nestore Mangone,Cranio Creations|CMON Global Limited|Delta Vision Publishing|Ediciones MasQueOca|Lucrum Games|MeepleBR|Pixie Games|sternenschimmermeer|YOKA Games,352,0,0
40765,Clash of Cultures,2012,2,4,180,14,7.60938,3.5994,Ancient|City Building|Civilization|Economic|Exploration|Territory Building,Christian Marcussen,Filosofia Éditions|Z-Man Games|Ediciones MasQueOca|Frosted Games|Pegasus Spiele,353,0,0
155987,Abyss,2014,2,4,30,14,7.3325,2.3364,Card Game|Fantasy|Mythology|Science Fiction,Bruno Cathala|Charles Chevallier,Bombyx|Asmodee|Asterion Press|Do it games|Galápagos Jogos|Grimspire|Rebel Sp. z o.o.,354,0,1
195539,The Godfather: Corleone's Empire,2017,2,5,60,14,7.54401,2.6154,Economic|Mafia|Movies / TV / Radio theme,Eric M. Lang,CMON Global Limited|ADC Blackfire Entertainment|Asmodee|Asterion Press|CrowD Games|Delta Vision Publishing|Edge Entertainment|Galápagos Jogos|Portal Games|Spaghetti Western Games|Yayoi The Dreamer,355,0,0
111341,The Great Zimbabwe,2012,2,5,90,14,7.8128,3.6986,Civilization|Economic|Industry / Manufacturing|Prehistoric|Transportation,Jeroen Doumen|Joris Wiersinga,Splotter Spellen,356,0,0
260428,Pandemic: Fall of Rome,2018,1,5,45,8,7.68088,2.4425,Ancient,Matt Leacock|Paolo Mori,Z-Man Games|Asmodee|Gém Klub Kft.|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.,357,0,0
154809,Nippon,2015,2,4,60,12,7.67426,3.7817,Economic|Industry / Manufacturing,Nuno Bizarro Sentieiro|Paulo Soledade,What's Your Game?|Asmodee|Ghenos Games|hobbity.eu,358,0,0
166669,San Juan (Second Edition),2014,2,4,45,10,7.48731,2.0719,Card Game|City Building|Economic,Andreas Seyfarth,"alea|Ravensburger|Broadway Toys LTD|Giochi Uniti|Grow Jogos e Brinquedos|Lacerta|Möbius Games|Swan Panasia Co., Ltd.",359,0,1
36932,Claustrophobia,2009,2,2,45,14,7.49971,2.48,Adventure|Exploration|Fantasy|Fighting|Horror|Miniatures,Croc,Asmodee|Rebel Sp. z o.o.,360,0,0
128271,Ginkgopolis,2012,1,5,45,13,7.50544,2.915,City Building|Environmental|Science Fiction|Territory Building,Xavier Georges,Pearl Games|Asmodee China|Heidelberger Spieleverlag|SD Games|uplay.it edizioni|Z-Man Games,361,0,0
71,Civilization,1980,2,7,360,12,7.49788,3.6555,Ancient|Civilization|Economic|Negotiation,Francis Tresham,Hartland Trefoil Ltd.|ACE Pelit Oy|The Avalon Hill Game Co|Compendium Games|Descartes Editeur|Gibsons|Joc Internacional|Piatnik|Spiel & Kunst|Welt der Spiele,362,0,0
